64984.1,19358.8
74805.4,16954.3
80445.1,23242.8
66110.5,21353.8
44469.6,15754.2
156317,250042
54126.2,14971.9
63950,23975.7
63831.6,42010.5
80711.4,18766.6
82706.4,57424.5
81060.8,17640
158906,48805
79167.5,19384
56302.7,46681.9
53130,38890.9
61490.5,19866
83380.1,23423.4
85105.4,23865.4
55255.2,28359.4
73056.5,18207
77742,18820.2
74763.4,19071.1
49990.1,23768.8
59933.2,24113.2
80534.2,20016.1
77755.4,24759
71022.8,17589.6
62018.9,39882.1
61786.2,13143.9
79494.2,21529.2
72476.9,18963
59829.8,21664.6
68212.2,21463
75153.1,16429.3
49293.7,14431.2
42052.1,22237.9
69028.7,18881.1
69660.4,16607.8
71835.1,13029.4
62617,21856.8
62945.4,20357.4
72747.4,18129.3
84118.4,21120.8
80169.6,24987.9
80707.2,18810.8
62187.7,12044.5
74967.5,18013.8
73705,20749
75595.8,22265.2
67177.3,26563.9
73002.7,20496
72618,20098
154610,32421.9
61635.8,20912.8
67010.2,15622.9
67661.2,27046.9
68710.3,18008.5
83139,18594.4
62360.8,19678
80560.2,13774.9
84341.9,14667.4
76050.2,25311.3
48380.6,13278.3
71645.3,17762.8
74033.4,16766.4
68848.9,17055.1
55267,14839.6
69145.4,25245.1
54614.3,18527.2
69264.7,14538.3
78256.1,17738.7
43328,23110.5
70855.7,25479.3
80148.6,22898.4
80393,23549.4
75927.6,25208.4
69885.5,20092.8
77836.9,18454.8
59446.8,25109.7
85891.7,19850.2
61354.4,23994.6
82284.7,23082.1
64269.2,25233.6
57792,20044.5
79878.1,19374.6
76970,21491.4
67114.3,22122.4
73075.8,37914.4
64108.8,20123.2
66473.4,15290.1
75989.8,21123.9
67316.8,13608
64278.5,20473.9
53832.2,7186.2
75101.9,26104
62177.6,25853.1
60746.3,23734.2
63226,20399.4
66049.2,15760.5
78083.9,19642.3
69366.4,32219.2
63582.1,30378.6
79416.1,26687.8
59714.8,23518.9
56873.9,31591.3
55738.2,18210.1
54049,20974.8
69555.4,20913.9
70528.1,25443.6
73082.5,14986.6
77902.4,16952.2
53225.8,14847
76675.2,19896.4
60421.2,31228
63040.3,18062.1
86734.2,25449.9
148053,44421.3
76761.7,20524.3
70548.2,19290.6
143905,38015.2
74787.7,22556.1
75574,20090.7
69519.2,127314
157938,42788.5
75216.1,24985.8
90303.4,18779.2
75280,27440.7
136663,57494.8
76810.4,12315.4
76111.6,17583.3
72269.4,23110.5
66253.3,21412.6
73891.4,18539.8
72448.3,21048.3
59346.8,19294.8
77482.4,22414.3
149724,43919.4
156495,41149.5
74677.7,17455.2
75814.2,16405.2
76518.1,18630.1
56504.3,19780.9
57516.5,22150.8
77664.7,19988.8
72987.6,50125.9
54017,12085.5
72474.4,19058.5
62821.1,19829.2
64193.6,21119.7
75268.2,22426.9
75377.4,18054.8
73484,18643.8
77348.9,13848.4
61476.2,17578
73940.2,15779.4
79900.8,37940.7
45690.1,19727.4
63505.7,14012.2
68544,17848.9
71904.8,22309.3
68193.7,34996.5
82327.6,20928.6
77525.3,15505.3
82135.2,16628.8
75466.4,27977.2
63741.7,23806.6
98586.6,92193.1
72673.4,17000.5
72902.8,15352
61712.3,33045.6
262143,262143
65037.8,22119.3
67641.8,14905.8
68959.8,22561.3
67961.9,30499.3
82133.5,26788.6
109221,152761
76368.6,21927.1
74624.8,25481.4
74080.4,13596.4
78109.1,16411.5
72307.2,19291.6
70142.5,26812.8
70686.8,16300.2
56113.7,22467.9
66579.2,22646.4
73125.4,16601.5
70544.9,22352.4
56622.7,16686.6
154182,34081.9
78720.6,20896
81400.2,27428.1
45799.3,7840.35
60534.6,15598.8
70401.2,19944.8
72062.8,23580.9
144409,23468.5
75697.4,21411.6
61360.3,17908.8
157078,38584.3
58711.8,11017.6
45229,7804.65
80107.4,16531.2
71783,20234.5
61798,19784.1
58175.9,19464.9
88861.1,258618
69141.2,15662.8
80450.2,19142.5
65107.6,24235
73899.8,20382.6
72056,30056.2
69317.6,18360.3
75079.2,16789.5
68236.6,21142.8
72034.2,23444.4
57043.6,12698.7
45376.8,18662.7
78241,11878.6
73025.4,21736
94533.6,21510.3
60157.4,11310.6
77724.4,14983.5
72400.4,24283.3
65520,18792.9
49846.4,13285.6
69813.2,42918.8
81054.1,26320.3
74764.2,15538.9
154399,38772.3
80950.8,20421.4
66787.6,28770
77223.7,48415.5
85349.9,27637
52112.8,12245.1
75799.1,24305.4
71645.3,19791.4
98435.4,57831.9
74039.3,17172.8
77696.6,20808.9
70092.1,20921.2
75351.4,17628.4
48040.4,18457.9
61205.8,19925.8
74695.3,36815.1
58103.6,18241.6
114273,33493.9
83131.4,19469.1
61700.5,24100.6
69051.4,15656.5
82870.2,18859
80597.2,23087.4
71720.9,14391.3
83620.3,21900.9
46293.2,7809.9
48403.3,9518.25
70522.2,19032.3
73106.9,18446.4
152295,41501.2
76750.8,16419.9
76709.6,24098.5
72497,15511.6
60642.1,9698.85
68677.6,19236
53709.6,18540.9
61005,15995.7
82712.3,52647
77224.6,16422
71662.1,39861.1
62932,20518
70565,23505.3
72324,17462.5
72030.8,19105.8
75356.4,10912.6
86359.6,35962.5
59292.2,16649.8
85527.1,44599.8
75563,20034
57016.7,23256.4
65373,21039.9
51729.7,26931.4
82872.7,13865.2
80908.8,47854.8
74064.5,29470.3
73768,15591.4
63854.3,39888.4
58268.3,22065.7
56945.3,34043.1
75343.8,22708.3
84602.3,25728.1
124010,32481.7
77136.4,22783.9
55138.4,15041.2
82036.9,24615.1
47420.5,15399.3
74176.2,19273.8
74751.6,23574.6
146319,32231.8
46992.1,12159
56130.5,26126.1
48085.8,18670
76405.6,40560.4
73581.5,21573.3
69714.1,22581.3
103729,39435.9
174323,49890.7
72652.4,19757.8
80207.4,15553.6
168015,39601.8
47202.1,26085.1
71494.9,22289.4
76203.1,16729.6
68080.3,17677.8
46705.7,16812.6
74107.3,19359.9
93229.1,11067
70927.9,17329.2
58881.5,52127.2
76781.9,12126.4
49326.5,13974.4
74783.5,16563.8
73556.3,31189.2
69416.8,23825.5
147260,56497.3
59309.9,13857.9
68211.4,18415.9
72488.6,21519.7
81785.8,20079.1
60363.2,30598
67252.9,16025.1
79912.6,24432.4
75474,18477.9
57317.4,8501.85
79690.8,17789.1
146814,60220.6
72968.3,13354.9
78413.2,17673.6
74468.5,19702.2
79462.3,16501.8
71449.6,19077.4
66766.6,26777.1
60452.3,20166.3
63611.5,20647.2
88982,29486.1
56305.2,24146.8
76147.7,20109.6
63860.2,29562.7
79045.7,18936.8
68825.4,19051.2
89221.4,31212.3
66825.4,15984.1
164292,94864.3
63273.8,29412.6
67289.9,15173.5
47707,18414.9
79133.9,23107.3
78316.6,14518.3
57457.7,16110.1
61754.3,18787.6
56325.4,21752.8
76346.8,19190.8
69994.7,14982.4
60661.4,26310.9
72743.2,11428.2
82222.6,29190
69863.6,16933.3
71145.5,22291.5
78520.7,27163.5
48784.7,19474.3
68989.2,25091.8
59308.2,18179.7
51679.3,20535.9
54334.6,13013.7
55401.4,23202.9
80946.6,19482.8
69584.8,20736.4
77603.4,21467.2
50353.8,9292.5
82516.6,18630.1
66143.3,16150
66675,21695.1
72740.6,24243.4
51075.4,14570.8
71918.3,22232.7
59059.6,21499.8
76462.7,14890
145959,36036
74265.2,13980.7
63276.4,19745.2
69716.6,15987.3
72133.3,18221.7
67567.9,22663.2
84404.9,24531.1
78471.1,22811.2
70274.4,25229.4
72624.7,13757.1
70190.4,29261.4
74236.7,13669.9
83286,19585.6
49357.6,9247.35
80262.8,15468.6
74256.8,18798.1
45600.2,25415.2
92934.2,61050.1
66843.8,15909.6
54894.8,19722.1
123506,41152.6
47336.5,16049.2
71791.4,18889.5
81584.2,23858.1
71442.8,15505.3
73327.8,21520.8
63230.2,19572
75925.9,18066.3
64461.6,20481.3
60007.9,10802.4
55325.8,18778.2
83348.2,34389.6
45610.3,15293.2
56455.6,17202.1
58358.2,22051
63520,24895.5
75674.8,21532.3
80979.4,18537.8
60148.2,10497.9
68631.4,15204
52554.6,18032.7
79028,16864
74759.2,13969.2
65063,30358.6
75287.5,23573.5
143968,37826.2
69369.7,16872.4
71908.2,20200.9
81639.6,23263.8
72539,26941.9
55919.6,42620.5
80973.5,27096.3
46704.8,13917.7
141561,45466
203218,62669.2
68955.6,17239.9
64953.8,19497.4
67137.8,14595
74744.9,20624.1
68490.2,22903.6
53662.6,18602.8
74293.8,13660.5
50631,30368.1
71368.9,13692
75509.3,24887.1
70171.1,20848.8
70448.3,17830
57217.4,19533.1
74285.4,17172.8
79606,17558.1
81035.6,20997.9
76697,19805.1
55533.2,21372.8
82499.8,75120.1
158701,52671.1
81267.5,28683.9
73783.9,20718.6
46195,10448.5
73589.9,20288.1
73552.1,18654.3
54710.9,20314.3
77927.6,19648.6
72144.2,21585.9
67533.5,16302.3
74224.9,14830.2
86068.1,52591.3
80873.5,18077.8
58290.1,19227.6
172491,252629
87271,22209.6
167437,87888.1
73203.5,23520
71164,16042.9
97996.1,60637.5
49044.2,18992.4
75317.8,22471
59772.7,15944.2
67774.6,28335.3
113926,37450.3
63645.1,17012.1
71960.3,16754.8
86182.3,83886.6
75105.2,19244.4
94996.4,142053
74014.1,15710.1
51816.2,15211.3
74148.5,16263.4
105416,23505.3
80588.8,19042.8
71211,16461.9
80110,18512.5
150515,33594.8
64314.6,20532.8
46581.4,10901.1
68864,20881.3
63753.5,23647
196664,47259.4
66862.3,20363.7
67228.6,15845.5
71143,27777.7
73169.9,21344.4
73834.3,14231.7
67250.4,19199.2
63485.5,24315.9
51002.3,13168
163524,57040.2
77837.8,13317.1
55531.6,18447.4
54453,27600.3
66617,26672.1
126653,35498.4
58382.5,13185.9
61265.4,34421.1
63167.2,21374.8
71228.6,17521.3
50387.4,24425.1
75439.6,17469.9
65702.3,58419.9
147921,188265
70868.3,22809.1
62768.2,25290.3
76729.8,22906.8
74491.2,18936.8
74048.5,18890.5
65914.8,15952.6
63670.3,14933.1
84163,25284
63021.8,14990.8
76963.3,29442
73886.4,17923.5
84819.8,21800.1
71284.9,29845.2
70983.4,24546.9
69158.9,19621.3
70019.9,20553.8
79416.1,23957.8
76682.8,16217.2
69392.4,23319.4
91413,53473.3
79024.7,26595.4
80350.2,13688.8
73694,18944.1
57212.4,14626.5
61337.6,22577.1
58763.9,16681.3
83455.7,20803.6
66209.6,49879.2
66525.5,23919
84656,18910.5
135342,72193.8
82561.9,20654.5
77500.1,16160.5
100442,66074.4
75267.4,16045
59666.9,20632.5
45717,12404.7
76701.2,19127.8
62834.5,21484
70832.2,22850.1
71563.8,23635.5
54878,21256.2
69742.7,32033.4
72301.3,17815.3
65697.2,21928.2
58443,17253.6
75202.7,22576
74231.6,18754
89186.2,44599.8
45191.2,10529.4
178299,40750.5
72838.1,14887.9
65331,15977.8
83654.8,17448.9
76146,25683
72061.9,26845.3
89813.6,62715.4
73055.6,19774.6
73287.5,25399.5
77726.9,20797.3
55864.2,19985.7
57394.7,21526
76362.7,20429.8
63872.8,15987.3
159810,59122.3
76393.8,16695
80331.7,19252.8
68233.2,16877.7
57808.8,29519.7
73349.6,29970.1
191945,71560.6
77171.6,14597.1
72781.8,19644.4
78706.3,26177.5
74564.3,15703.8
72038.4,23727.9
49811.2,14526.7
64007.2,20143.2
72828.8,22303
103923,140738
74657.5,23294.2
76363.6,19565.7
81268.3,21354.9
66966.5,38510.8
135094,38236.8
72579.4,17963.4
77876.4,18267.9
49387.8,19296.9
48622.6,13297.2
160143,46943.4
75101.9,21287.7
76288.8,17166.4
71472.2,16094.4
83095.3,27947.8
151206,222352
92734.3,44303.7
76255.2,111980
87441.5,25465.6
75592.4,21417.9
149851,39768.8
156585,37196.2
73800.7,31606
51048.5,9422.7
89578.4,17927.7
162776,53436.6
62626.2,18671.1
63345.2,21123.9
68868.2,22165.5
59612.3,25448.8
81958.8,17917.2
77976.4,13471.5
73505.9,21714
70498.7,14605.5
71851.1,21226.8
75228.7,22456.3
56721.8,12540.1
81496,15611.4
79202.8,38877.3
55433.3,15609.3
68184.5,28380.4
77484.1,13484.1
61918.1,33644.1
76349.3,23168.2
75365.6,27489
65719.9,13304.5
98182.6,30771.3
81394.3,98988.7
56937.7,10192.3
72927.1,36114.8
67163.9,17778.6
85210.4,30875.2
122603,48441.7
64680,24718
55644.1,34261.5
75847.8,19493.2
62900.9,22819.6
66307.9,19131
81053.3,22772.4
150783,40836.6
65078.2,54321.7
62152.4,21286.6
74508.8,15558.9
79086.8,26257.3
70105.6,17562.3
73008.6,20722.8
65142.8,19690.6
171935,47514.6
79757.2,27923.7
72340,18623.8
79946.2,24711.7
56093.5,18971.4
74403.8,17441.5
53216.5,22546.6
46841.8,8524.95
68848.1,25455.1
78548.4,18645.9
58025.5,17070.9
69140.4,24672.9
73650.4,19581.4
73103.5,15856
71720.9,19285.3
150363,32427.1
69999.7,21954.4
70840.6,23115.7
60979,14673.7
73656.2,20639.8
69143.8,22950.9
64105.4,15662.8
79535.4,18624.9
71580.6,22108.8
63919,17020.5
71673.8,22281
64820.3,20691.3
79675.7,22520.4
56506,16140.6
73746.1,23917.9
77343.8,29334.9
78228.4,31359.3
82929.8,21677.2
61042,19535.2
77941.1,17631.6
72583.6,21908.2
47162.6,12408.9
63835.8,23450.7
81002.9,87775.8
83713.6,52262.7
91267.7,38874.1
55338.4,21558.6
138437,38496.1
71354.6,22433.2
51292.1,37516.5
68363.4,15542.1
64242.4,18933.6
63851.8,34058.8
154036,42349.6
64612.8,22269.4
76041,31886.4
77815.9,18997.6
72208.1,15779.4
72054.4,20827.8
73510.9,17384.8
117640,35504.7
122050,28844.5
58496.8,19887
55387.1,20194.6
56542.9,18457.9
74117.4,19423.9
77443.8,20916
64014.7,18552.4
52981.3,22644.3
74059.4,24379.9
75862.9,19504.8
70049.3,23086.3
56865.5,14919.4
62724.5,14209.6
71689.8,19989.9
44924.9,15848.7
79787.4,46285
52023.7,14853.3
73967.9,25427.8
