73588.2,27711.6,207.189,2612.41,349.008,117.759,2187.06,5174.28
81937,20425.6,22.5807,803.182,367.141,10922.2,2316.36,3522.96
71196.7,25834.2,30.4567,618.629,317.722,2874.59,1624.71,4812.48
76402.2,19776.8,14.9034,1099.07,1744.92,17634.7,1091.87,3574.8
74537.4,21043,135.083,440.188,261.308,3930.8,1232.98,3763.8
74409.7,19806.1,432.447,707.43,1632.2,23275.4,1167.9,3598.56
83986.6,23271.1,212.058,577.782,283.203,3534.04,1353.06,4136.4
81721.9,22618,2139.45,1667.54,242.238,30460,2396.65,4527.36
79641.2,21676.2,70.0098,2154.49,4218.69,37921.7,2522.32,4123.44
62256.6,19528.9,206.353,77.8127,23.4295,127.436,1649.35,5272.56
78469.4,23777.2,36.459,2071.48,516.517,17476.2,2979.47,9744.84
67439.4,13905.1,36.1441,379.178,6969.62,32186.8,2364.99,2471.04
71127,24468.1,99.9948,2144.85,1700.62,25.5871,1598.52,2951.64
70999.3,23837.1,-132.526,1038.84,1269.15,84429.5,1994.67,2975.4
81068.4,22792.3,108.212,3638.18,10.9711,144.262,1634.68,7945.56
81121.3,29265.6,352.49,3320.63,1106.58,12774.1,1016.12,5135.4
83064.2,19346.2,164.022,1611.55,1612.03,22059,1949.7,4451.76
78301.4,21582.7,418.105,1376.56,30272.1,47819.9,2574.64,2920.32
76132.6,24064.9,128.121,1969.53,11044.5,72409.1,3740.92,5431.32
79433.8,20176.8,76.8346,1083.27,274.487,3660.5,2715.14,4177.44
61569.5,24129,-115.859,967.505,17529.8,91613.6,5219.73,4671
67987.9,22197,491.936,3365.03,11435.1,28899.2,4066.07,7089.12
76648.3,26430.6,-181.382,4247.62,957.744,12664.2,2358.6,5693.76
67219.3,26566,67.6814,2708.98,602.836,3973.61,2806.07,5004.72
71731.8,19915.3,-25.6946,830.866,-34.9524,4974.51,863.412,5501.52
80938.2,22737.7,69.1117,1039.28,7695.97,45636.7,2550.12,3211.92
73293.4,17600.1,-87.0001,1046.81,222.986,559.435,2826.18,11992.3
72868.3,17001.6,236.832,1014.93,412.045,15.5145,2989.14,3881.52
84572.9,19797.8,456.406,2034.58,1287.16,21209.6,1445.32,3464.64
71206.8,21460.9,235.138,1031.56,209.32,45761.4,931.671,4996.08
72296.3,20189.4,214.758,1530.98,321.793,32220.7,1518.36,3877.2
71895.6,23391.9,127.856,3388.38,1502.08,5610.47,3902.34,6272.64
76141,18118.8,-14.0851,580.484,273.533,19107,2193.9,2153.52
72848.2,19309.5,211.66,1453.56,4876.57,32282.8,2324.83,7704.72
68210.5,25786.9,681.775,1437.79,4701.23,16958.1,1896.86,3204.36
88149.6,22085.7,-24.6146,1615.99,215.814,17657.4,1496.77,4420.44
71301.7,25579,2010.59,5276.92,9737.99,35567,2642.54,5838.48
76385.4,28126.3,497.452,5330.66,5608.68,20215.3,3076.29,7207.92
75796.6,29040.9,5737.82,2444.7,28482.8,27098.8,1856.12,5493.96
70156,17885.7,0.558967,1023.04,777.429,57656.1,2651.18,4215.24
74280.4,24307.5,100.749,1870.35,467.21,16988.4,2067.65,5397.84
71425.2,24386.2,114.948,2650.4,23436.2,86041.3,4112.81,4813.56
81532.1,32445,126.264,1826.63,712.927,27408.4,2566.59,6526.44
64080.2,23181.9,55.5023,1102.75,168.662,7589.84,1254.9,2800.44
70099.7,20733.3,-16.5031,824.171,491.308,26310.2,2057.76,4425.84
78529.9,20976.9,-187.972,1608.06,5196.37,51685,2295.87,6494.04
77363.2,21913.5,-105.828,1186.74,510.66,238.318,1083.34,3807
67622.5,24120.6,5523.81,3934.43,18536.5,76122.3,4564.72,8862.48
72122.4,23914.8,-126.274,1843.58,206.553,49760.4,3057.09,4803.84
71304.2,29003.1,362.03,2347.95,277.319,17735.3,3060.45,7637.76
69432.7,29116.5,99.4919,391.823,793.262,20238.2,3526.16,5622.48
83617,18593.4,31.4357,483.419,226.821,18071.2,2170.49,2987.28
78526.6,23798.2,277.771,2049.7,764.087,17391.8,1028.78,4088.88
70704.5,23860.2,283.477,3768.27,5443.21,12470.2,2257.81,6897.96
79023.8,22913.1,-185.899,329.94,207.216,-34.4002,3407.83,2406.24
83098.7,20473.9,14.8574,1156.75,-56.2895,2091.25,1245.96,5752.08
76675.2,26367.6,22.3294,1664.16,715.219,1970.89,2577.16,5167.8
76989.4,19597.2,-43.6377,624.645,123.004,5055.23,2959.42,5282.28
69741.8,16838.8,97.8974,408.916,35.8797,4670.23,2888.73,3255.12
76150.2,20909.7,69.8658,2716.94,1633.81,21399.2,2812.57,7494.12
71495.8,27945.7,217.52,583.057,-167.125,-134.377,1523.11,1891.08
63984.5,20346.9,68.6505,1589.47,9377.36,35900.9,2132.95,3083.4
72966.6,28803.6,-2.75018,425.36,-187.028,89.6941,3429.17,2345.76
79047.4,20774.2,134.205,465.763,-49.8065,1236.4,1857.71,2995.92
82972.7,21712.9,0.660008,1009.9,14380.8,34840.1,2184.04,4648.32
79140.6,19979.4,161.87,889.162,340.416,27160.7,852.547,2588.76
64612.8,14766.1,-35.3284,72.4337,-58.574,-69.8011,1522.25,6704.64
83254.1,14759.8,-92.3649,1206.09,163.687,4826.43,2084.12,3174.12
69373.9,19327.3,36.4649,324.485,893.254,28239.9,1629.87,3436.56
69521.8,20884.5,770.142,968.003,3615.22,25428,2282.51,4599.72
73671.4,22409.1,-32.2097,1103.19,404.272,3311.77,951.805,2665.44
62717.8,26713,-11.0771,4912.92,639.47,4963.98,1187.16,5065.2
66033.2,27594,152.868,3453.05,4863.47,11245,2230.38,5055.48
62918.5,15223.9,2.36861,763.021,6476.05,35326.4,1770.82,3300.48
73601.6,26344.5,1113.69,2901.46,1094.88,41778.8,3090.16,5410.8
76615.6,29352.7,418.52,1497.33,6612.3,31444,1991.28,4403.16
74924.6,22667.4,-66.2458,1109.7,4054.62,20275.6,1268.82,3848.04
78381.2,15255.4,133.596,-0.223119,336.264,153.704,3037,6582.6
79761.4,17775.4,-148.296,2157.71,-136.789,540.888,1433.55,5938.92
70088.8,20421.4,116.426,1428.53,586.365,10193.9,1442.34,3855.6
70803.6,27759.9,3611.34,803.424,7359.48,38811.2,2889.26,3711.96
73506.7,16805.2,-119.961,1641.45,2480.55,24038.8,1491.8,4312.44
72994.3,26479.9,173.47,1565.65,2842.58,6811.02,796.302,6584.76
74718,22848,-145.55,721.677,17899,45698.9,1549.21,3184.92
63509.9,19574.1,86.8441,860.615,348.96,6147.45,2554.58,3812.4
79958.8,26006.4,3649.89,3870.08,46089.1,63904.8,4811.57,7524.36
81153.2,29603.7,383.719,363.261,311.706,7625.85,3042.1,3514.32
67405.8,23114.7,353.441,910.367,31547.8,59284.8,1161.74,4407.48
75679.8,20228.2,555.144,874.92,9611.78,23175.4,1858.81,3170.88
88408.3,19674.9,220.136,743.852,2560,26094.1,1619.63,3508.92
78706.3,22068.9,1780.47,2311.36,571.008,25173.2,2476.14,7048.08
79296,24189.9,1556.45,2278.7,842.793,-50.4055,1474.03,6568.56
87222.2,14735.7,848.097,264.583,11642.9,19704.9,857.072,5185.08
81331.3,22455.3,511.67,2387.42,6698.25,12508.8,1011.08,3949.56
84202.4,30713.5,208.502,5101.02,-402.584,13221.8,2776.36,8327.88
81132.2,19189.8,176.664,747.444,-275.799,11749.7,2338.06,3362.04
74866.7,18758.2,141.381,1707.36,23415.2,29028.9,2407.42,4323.24
72013.2,18539.8,45.2352,329.677,388.414,3349.29,2761.16,3437.64
63061.3,27088.9,334.597,3155.78,1962.69,11954.9,1345.13,6206.76
68407.1,24256,272.693,256.387,938.362,15475.8,3458.72,5301.72
74820.5,26212.2,429.792,3923.2,38778.6,26649.9,2289.59,5003.64
76043.5,23066.4,110.564,839.039,-188.799,16357.5,2236.64,4326.48
75250.6,27033.3,132.444,4057.29,430.718,1442.13,1641.49,7107.48
75668.9,24780,3687.66,3989.95,35887.9,26376.2,2905.45,6134.4
80887,22436.4,3082.92,2268.76,11325.8,39336.3,2373.9,3905.28
79570.7,17006.8,85.9678,776.82,6567.93,38840.7,3123.87,3367.44
74965,20506.5,57.8393,786.883,360.006,4806.76,2199.08,4065.12
78483.7,25027.8,61.2701,2123.44,55.5502,990.683,2849.77,6012.36
66876.6,24307.5,155.157,1719.75,556.417,4.92889,3326.32,8128.08
82900.4,29403.1,59.2197,764.948,640.418,17643.5,1319.59,2233.44
86820.7,21076.6,274.943,558.972,4562.61,30631.7,2917.05,3703.32
74597,22450,28.1042,1928.35,629.918,244.152,2338.42,4804.92
64355.8,22571.8,6670.17,1760.14,11179.4,59017.6,4264.49,5063.04
74861.6,22105.6,99.2749,2722.94,-34.1423,4920.28,977.804,8532
73092.6,29662.5,15471.1,4148.65,27734.9,88908.2,4471.97,6545.88
78289.7,19436.5,6.74926,3456.84,-144.631,971.214,901.577,4167.72
76801.2,21900.9,-214.496,847.784,693.729,2457,2765.16,6100.92
69547,26969.2,32.7517,3408.16,1533.12,217.977,3977.19,6066.36
83709.4,22896.3,-55.3568,2497.7,71.4011,53.4901,2257.32,6846.12
79859.6,23623.9,-44.9655,3760.54,619.566,4169.92,1912.47,7314.84
78381.2,23275.3,-129.536,3432.77,157.694,5188.4,1209.63,4688.28
78081.4,26373.9,63.8866,1903.09,135.083,49.0481,4853.8,3327.48
90827.5,19072.2,289.42,1583.01,806.544,25722,1549.77,4937.76
75038,22880.5,88.994,1072.63,1999.7,29288.9,934.5,4743.36
84290.6,18807.6,-44.628,1082.64,-23.1701,14016.3,3062.53,3484.08
65351.2,21108.1,218.448,765.617,661.318,7510.31,1505.89,4031.64
79957.9,22877.4,95.2671,1296.34,17771.3,32171,3478.42,5363.28
81929.4,19330.5,-99.9179,950.733,6477.98,38699.4,2020.07,6373.08
72126.6,26476.8,127.441,839.25,321.86,285.246,671.787,5009.04
81195.2,16891.3,-81.3272,733.069,171.509,2375.46,2909.14,4538.16
79143.1,19362,4.59325,541.087,-271.51,-16.9843,2625.85,3831.84
77651.3,25242,2824.08,3849.52,441.493,28107.1,663.65,4752
72665,27213.9,55.7231,2112.83,715.488,14443.1,1429.14,3828.6
83432.2,19558.3,2431.96,2190.21,9951.17,21454.8,2822.73,6195.96
74439.1,22840.6,-88.9511,2701.92,986.282,23513.4,2380.07,7706.88
85706,18814.9,107.029,688.609,8913.02,34251.3,3243.87,3501.36
83402.8,22995,61.972,1581.31,765.15,20561.4,1921.22,4623.48
62391.8,24879.7,88.8038,3176.7,2206.45,1897.86,2618.02,10661.8
79288.4,22962.4,226.9,2302.07,278.935,4172.05,3966.42,4838.4
90925,17162.2,319.359,217.471,328.783,20884.9,1411,2469.96
81287.6,25670.4,85.9445,583.25,-207.395,12294.1,2845.43,2838.24
75217,21741.3,-79.3536,3611.09,379.353,3882.11,802.588,4354.56
77122.1,22040.5,452.516,4145.01,20838.5,46980.1,3132.78,8360.28
71141.3,20341.6,64.9077,1192.57,-23.6194,20497.2,2469.97,4876.2
87890,17039.4,261.314,316.494,49.9485,71.0856,2933.09,3028.32
76067.9,20460.3,589.006,437.472,795.801,23210.9,1245.05,3055.32
60951.2,24555.3,13.6351,612.042,2132.21,56155.1,4064.08,4298.4
89885,18697.3,-160.313,3983.41,941.136,61.4364,1232.51,5085.72
62322.1,23517.9,79.698,658.361,516.264,5298.08,2764.22,4384.8
75351.4,19520.5,217.195,1073.07,2525.43,28450.5,2473.77,3341.52
80769.4,20015.1,37.402,783.173,-4.09185,17.1472,1089.79,3983.04
71133.7,16485,287.851,1523.56,182.964,14345.4,708.192,4180.68
71694,21112.3,511.007,1596.32,735.905,23727.9,1286.15,7876.44
67506.6,23547.3,213.625,685.35,407.972,39485.9,2536.18,3912.84
78149.4,25270.3,-54.718,2194.47,629.098,2080.07,2664.71,6244.56
81943.7,24180.4,395.608,724.477,282.194,-7.67523,3898.91,5774.76
74353.4,13128.1,83.6845,632.043,-31.6857,133.42,919.976,3606.12
77972.2,26298.3,71.7366,1491.13,11708.9,58889.3,4163.14,5435.64
75186.7,21804.3,396.075,3548.41,471.398,1960.6,1505.42,7009.2
80708,17928.8,-70.4865,664.629,-8.54861,15676.2,1867.08,4329.72
77562.2,21973.3,62.1248,754.314,265.691,5155.97,1358.21,6882.84
80020.1,22356.6,133.384,2964.62,803.466,5790.39,4780.07,5917.32
81742.9,26348.7,194.409,4812.99,-243.266,-72.8672,1278.15,4496.04
62385.1,25656.7,627.917,1449.4,9849.49,37178.9,2954.86,5274.72
88228.6,20499.1,49.6081,911.269,-180.85,14795.6,1514.32,2134.08
78948.2,18910.5,102.547,1688.2,882.29,7011.82,1290.3,4766.04
69325.2,17632.6,232.89,994.068,179.319,46308,840.501,3630.96
66392.8,29071.3,133.438,763.16,411.072,5163.72,3973.91,4370.76
70423.1,23009.7,-67.1634,3818.31,4910.52,10654.2,1873.4,3614.76
68211.4,25134.9,1987.12,3471.14,50803.2,101664,2570.28,3569.4
60395.2,16483.9,67.4942,1582.79,431.957,171.484,2358.6,5006.88
71815.8,27932.1,86.0167,3663.91,921.461,13093,1289.46,4876.2
75256.4,22938.3,134.017,3441.8,807.332,8546.23,2046.45,6058.8
73995.6,25433.1,141.244,770.632,4403.56,36188.2,1855.98,5654.88
69121.1,26848.5,390.791,3703.08,695.265,31119.8,4391.56,4501.44
79929.4,19230.8,142.149,1161.3,176.555,18459.7,1928.53,2923.56
70626.4,26086.2,251.979,1370.35,10790.6,28515,1567.65,4782.24
74782.7,28611.4,211.88,2911.19,44.8354,13224.9,2173.64,6016.68
65333.5,25090.8,15.8747,742.847,907.594,56171.4,3182.83,3057.48
81980.6,16642.5,-4.18708,1768.76,387.168,38.0449,1344.6,3966.84
63020.2,28843.5,56.41,1297.43,179.154,320.735,3658.72,6482.16
80342.6,29512.3,166.837,2952.74,672.586,-37.8115,2543.34,10960.9
77661.4,17798.5,267.554,1782.9,222.386,7829.72,1035.21,2224.8
67780.4,20329,-18.2732,3522.2,2450.95,44966.8,2034.73,8973.72
70939.7,15953.7,165.555,818.217,434.588,15019.5,1864.86,3724.92
80556,23430.7,213.799,682.022,1278.91,7079.51,1735.79,5593.32
74234.2,21807.4,1667.73,2359.69,18073.4,28661.6,1770.45,5054.4
76041.8,23725.8,22.5741,3680.94,3974.36,10203.7,1199.6,5452.92
78687,19495.3,1940.09,486.823,9678.1,20903.6,2072.51,4188.24
80673.6,22216.9,184.461,3753.68,320.681,53.2284,3622.56,5787.72
70423.1,20277.6,-125.883,666.136,10184.4,32170.8,1503.65,2283.12
72822.1,21887.2,6.18909,1719.22,228.448,3598.41,889.477,4187.16
66728.8,21051.4,156.442,119.295,395.341,15.1306,1628.47,8984.52
73075.8,25714.5,-132.509,3036.11,381.302,2089.23,1698.47,5150.52
72645.7,18204.9,119.55,965.226,12479.9,29906.4,2129.8,3737.88
72052.7,23849.7,170.299,2791.35,894.169,45103.8,2321.32,2971.08
68076.1,24666.6,68.5884,4276.56,672.373,257.718,2253,5713.2
74211.5,21133.3,-249.67,2083.27,6981.82,26733.4,1588.69,4908.6
80411.5,25302.9,-218.843,318.9,154.122,2563.1,2096.15,3850.2
75870.5,14425.9,26.0301,2745.39,5083.22,13221.9,1232.3,3264.84
61287.2,21547,82.3077,106.274,71.6989,385.355,1562.39,6040.44
80442.6,31350.9,78.6578,474.643,-118.684,58.983,2413.48,1947.24
69930.8,28498,9766.89,1661.43,954.423,37555.4,2091.07,5547.96
79926,30662.1,171.823,767.342,7126.58,37818.9,1738.99,2797.2
84061.3,23593.5,29.3401,473.924,1706.63,8940.17,3968.49,4786.56
67457,22570.8,-60.401,242.648,8531.09,12314.2,2539.5,3486.24
83914.3,21303.4,247.561,718.137,11031.7,72794.5,2954.55,3065.04
75166.6,17128.6,45.3977,1396.94,183.906,1115.78,2655.94,4840.56
76111.6,28866.6,43.7406,1904.87,1468.26,1518.83,1143.06,3976.56
75644.5,16170,116.478,2762.74,499.226,1044.39,2645.17,4537.08
77868.8,28617.7,111.654,1591.1,380.372,155.037,1365.02,5212.08
78437.5,24412.5,943.126,4086.06,30183.5,28967.3,3096.3,4964.76
72004.8,25071.9,356.527,3007.42,308.248,7930.21,1154.7,5028.48
80238.5,22115.1,90.8625,2253.69,-62.6188,4198.14,1116.47,5241.24
79040.6,18846.4,388.626,4256.78,302.529,7914.25,2409.74,6971.4
79677.4,19602.4,145.097,880.459,-123.494,1312.54,2458.31,2372.76
78655.1,17454.1,118.433,834.044,8516.09,36795.1,3351.52,4260.6
75914.2,20562.1,291.771,1177.12,189.195,19702.6,2264.74,5007.96
87979.1,22857.4,258.338,3138.25,582.037,2471.01,2305.83,4615.92
64427.2,22298.8,78.685,1490.55,4675.77,22864.9,1439.02,3052.08
89124,20950.6,184.366,940.581,11978.8,16712,2226.27,6346.08
70997.6,30704.1,8247.85,4127.8,35596.7,68156.6,4681.46,9148.68
71130.4,19294.8,224.773,3053.73,-81.5813,77.5538,3086.23,3708.72
85811.9,18751.9,330.181,538.242,5009.71,14225.2,1895.57,2607.12
73380.7,32009.2,4410.15,4167.4,3425.44,22163.1,2474.75,5825.52
68936.3,26223.7,166.726,3784.32,7214.76,37690.8,2861.8,6104.16
66696.8,18151.3,165.796,798.523,26399.1,56620.3,2077.86,2093.04
70989.2,25857.3,153.611,2359.08,40.33,11707.7,1427.07,8286.84
81881.5,22767.1,336.014,2512.09,249.212,2408.81,1045.6,4190.4
70070.3,23703.7,56.2907,3456.97,52.9037,139.997,3014.66,5475.6
80333.4,23446.5,146.012,2045.43,868.096,87.7788,2606.05,6145.2
74865,21518.7,39.4559,1326,76.2347,20508.9,2395.1,3744.36
75285,25066.6,-55.3517,543.635,1195.36,22476.8,850.165,4084.56
76153.6,32709.6,51.8782,4258.02,499.58,5629.13,1862.01,8004.96
68451.6,23158.8,4339.21,2435.73,27170.2,63229.6,3602.14,7709.04
66070.2,22816.5,816.55,2033.39,220.573,16416.6,3796.91,4361.04
68361.7,24923.8,973.847,2116.22,7853.58,52459.1,3062.42,4167.72
67776.2,21721.3,1657.89,2823.17,13339.5,53503.5,824.948,5328.72
71370.6,20100.1,3760.83,1366.48,12341.8,51881,1267,3660.12
68338.2,23299.5,-127.31,2644.22,767.216,2983.58,1738.65,6684.12
62691.7,24500.7,69.654,1104.67,4583.39,95920,3600.79,3597.48
60040.7,19233.9,171.829,1614.27,946.27,47946.9,3375.05,5150.52
81012.1,18068.4,123.65,1792.71,276.103,11245.3,1454.58,3228.12
75115.3,15902.2,357.359,535.413,6750.95,25908.6,2407.4,2573.64
75845.3,23483.2,75.9545,1739.33,98.7221,2689.88,2639.67,6109.56
79083.5,17227.3,198.51,984.822,145.249,11852.4,1409.92,2473.2
73132.1,23628.1,114.487,2866.75,1777.7,11665.1,1396.1,6692.76
71531.9,26179.6,-40.1416,393.125,738.233,2134.92,2132.97,2895.48
87507.8,22009,82.4562,2818.36,54.552,2769.79,2161.85,5870.88
75045.6,25632.6,179.594,3990.07,977.798,224.544,2352.09,7689.6
77777.3,20241.9,12.6254,2314.8,1228.75,11444.4,2636.98,4591.08
89162.6,24114.3,-75.191,471.985,94.8445,2285.44,3087.49,3078
84181.4,22484.7,-120.836,1304.82,9533.73,16321.3,1551.71,3042.36
67917.4,17229.4,20.8636,574.498,1016.22,10941.5,1790.05,2356.56
79545.5,29215.2,185.847,1399.91,323.207,-89.2084,2873.2,5303.88
71587.3,24950.1,3126.87,3028.72,7110.65,15891.2,2442.26,5536.08
60732,21465.1,54.863,4701.38,-92.0771,-102.559,1780.83,3549.96
70763.3,19563.6,-101.221,836.337,385.039,9463.14,1492.6,4619.16
68403.7,25990.6,-88.6981,2386.39,388.343,10974.9,2337.74,3485.16
63803.9,20690.2,267.505,490.254,164.356,733.639,1252.51,3616.92
68015.6,27088.9,9100.99,3764.59,22184,30908.2,3612.6,5547.96
79476.6,26846.4,92.4864,697.622,27.6292,27332.8,747.212,4161.24
78410.6,27944.7,1897.71,2263.32,7302.29,18517.9,2555.86,3791.88
70380.2,16322.2,118.089,2287.76,527.2,2391.29,1602.17,5523.12
74678.5,23839.2,452.604,2554.89,1495.8,8833.9,3166.23,6368.76
85170.1,21762.3,365,1678.53,527.976,4300.92,2026.37,2384.64
90515.9,21528.1,252.487,5152.02,11640.2,9081.86,3938.81,5061.96
84440.2,23190.3,72.1464,3357.1,767.305,1603.14,5122.79,3800.52
80918,25469.8,1975.48,3595.12,34631.3,12722.3,1147.01,6985.44
72755.8,23514.7,-28.4975,804.754,951.974,38294.5,2959.82,2910.6
69041.3,21684.6,161.652,1569.55,520.721,27699.9,3201.8,6027.48
72250.9,26965,80.8689,4313.81,829.916,6202.6,2126.59,6573.96
64648.9,24385.2,136.382,2325.48,173.72,7696.23,733.286,4015.44
85154.2,29982.7,107.617,2835.61,6551.74,5274.23,2273.37,6635.52
80995.3,26891.5,102.623,445.168,586.18,109.53,3237.93,3479.76
65148.7,23959.9,7.18465,764.382,2353.93,53506.7,2497.4,2797.2
66557.4,26443.2,218.387,3153.96,6770.96,41115,1210.68,6785.64
69798.1,23577.7,116.851,1012.35,8670.41,20821.1,1496.06,2459.16
68420.5,25686.1,1677.92,1822.33,14541.4,80657,2636.25,5260.68
76338.4,22268.4,46.1101,1133.84,273.303,5721.2,2104.54,3662.28
